problem_id,subject,grade,type,category,level,url,semester,section,unit,topic,problem,correct_answers,explanation,hint,tags,index,image_path
E4-E-073,영어,4,다중선택 객관식,어휘,3,,1.0,쉽고 간단한 단어,단어의 의미,주제별 어휘 학습,다음 중 ‘색깔(color)’과 관련된 단어를 모두 고르시오.,"1,2,3","‘red’, ‘blue’, ‘green’은 색을 나타내는 단어이다.",이 단어들은 눈으로 볼 수 있는 ‘색’을 말해요.,색깔,f6b4d7dc-371e-55f5-9e6f-6786032998ea,
E4-E-074,영어,4,단일선택 객관식,어휘,1,,1.0,쉽고 간단한 단어,단어의 의미,주제별 어휘 학습,‘happy’의 뜻으로 알맞은 것을 고르시오.,1,happy'는 '기쁜'을 뜻한다.,웃고 있을 때의 기분을 떠올려 보세요.,감정,57ec3b05-6825-543f-b88b-fb8a1d578f95,
E4-E-075,영어,4,단일선택 객관식,어휘,1,,1.0,쉽고 간단한 단어,단어의 의미,주제별 어휘 학습,‘morning’의 알맞은 뜻을 고르시오.,1,morning'은 '아침'을 뜻한다.,해가 막 떠오를 때를 생각해 보세요.,시간,b502e011-0dc0-51df-8f71-916c246e2b39,
E4-E-076,영어,4,단일선택 객관식,어휘,1,,1.0,쉽고 간단한 단어,단어의 의미,주제별 어휘 학습,‘pizza’의 올바른 뜻을 고르시오.,2,pizza'는 ‘피자’를 뜻하는 외래어이다.,이탈리아 음식이에요. 동그랗고 치즈가 올려져 있어요.,음식,b5a8f0f3-e654-50aa-ab62-7c483150aa07,
E4-E-077,영어,4,단일응답 주관식,문장 해석,2,,1.0,"쉽고  간단한 어구, 문장",문장 해석,어구나 문장의 의미를 읽고 이해하기,"다음 문장의 뜻을 우리말로 쓰시오.

 I like apples.",나는 사과를 좋아한다.,"‘like’는 ‘좋아하다’, ‘apples’는 ‘사과들’이므로 전체 뜻은 ‘나는 사과를 좋아한다’입니다.",‘like’의 뜻을 생각해 보세요.,"기초 문장,동사 의미",e9067362-76fd-5a40-8601-1138248d8f9d,
E4-E-078,영어,4,단일선택 객관식,문장 해석,3,,1.0,"쉽고  간단한 어구, 문장",문장 해석,어구나 문장의 의미를 읽고 이해하기,"다음 문장에서 ‘big’의 의미로 알맞은 것을 고르시오.

 This dog is big.",3,‘big’은 ‘크다’라는 의미입니다.,‘small’의 반대말을 생각해 보세요.,"형용사,반의어",995c554a-cf14-5f4a-bf7a-a35ce33d9c6a,
E4-E-079,영어,4,단일선택 객관식,문장 해석,3,,1.0,"쉽고  간단한 어구, 문장",문장 해석,어구나 문장의 의미를 읽고 이해하기,"빈칸에 들어갈 알맞은 말을 고르시오.

 The flowers are _____ the garden.",1,‘in the garden’은 ‘정원 안에’라는 뜻입니다.,장소 안에 있을 때 사용하는 전치사는 무엇인가요?,"전치사,위치 표현",0d65c972-a3ef-5d56-99a2-20cd6d73351e,
E4-E-080,영어,4,단일선택 객관식,문장 해석,1,,1.0,"쉽고  간단한 어구, 문장",문장 해석,어구나 문장의 의미를 읽고 이해하기,"다음 문장의 뜻으로 가장 가까운 것을 고르시오.

 She is my friend.",1,"‘She’는 ‘그녀’, ‘my friend’는 ‘나의 친구’이므로 전체 뜻은 ‘그녀는 내 친구이다’입니다.",‘She’가 가리키는 대상이 누구인지 생각해 보세요.,"대명사,기초 문장 해석",0a14352e-2b00-5293-b412-8f5af2997760,
E4-E-081,영어,4,단일선택 객관식,문장 해석,3,,1.0,"쉽고  간단한 어구, 문장",문장 해석,어구나 문장의 의미를 읽고 이해하기,"다음 문장에서 ‘cold’의 의미로 알맞은 것을 고르시오.

 The water is cold.",2,‘cold’는 ‘차가운’의 의미를 가집니다.,‘hot’의 반대말을 떠올려 보세요.,"형용사,반의어",bc46bb83-0d38-5f59-912b-e36f9e15c56e,
E4-E-082,영어,4,단일선택 객관식,문장 해석,2,,1.0,"쉽고  간단한 어구, 문장",문장 해석,어구나 문장의 의미를 읽고 이해하기,"다음 문장의 의미로 알맞은 문장을 고르시오.

 He has a new bike.",1,"‘has’는 ‘가지고 있다’, ‘new bike’는 ‘새 자전거’이므로 전체 뜻은 ‘그는 새로운 자전거를 가지고 있다’입니다.",‘have’의 기본 뜻을 떠올려 보세요.,"소유 표현,기초 어휘",cd0ed022-0569-5f2b-8d27-1efdc93acffe,
E4-E-083,영어,4,단일선택 객관식,문장 해석,1,,1.0,"쉽고  간단한 어구, 문장",문장 해석,어구나 문장의 의미를 읽고 이해하기,"빈칸에 들어갈 알맞은 단어를 고르시오.

 I can _____ a song.",1,‘sing a song’은 ‘노래를 부르다’라는 뜻입니다.,‘song’과 함께 자주 쓰이는 동사는 무엇일까요?,"동사,일상 표현",67dbd4d1-d9f8-5a54-b593-8d384bd0cbec,
E4-E-084,영어,4,단일선택 객관식,문장 해석,3,,1.0,"쉽고  간단한 어구, 문장",문장 해석,어구나 문장의 의미를 읽고 이해하기,"다음 문장의 의미로 알맞은 것을 고르시오.

 They are happy.",3,‘happy’는 ‘행복한’이라는 뜻입니다.,‘sad’의 반대말을 생각해 보세요.,"감정 표현,형용사 의미",8431aedb-4b2d-5ed7-9df7-62e37a4cf315,
E4-E-085,영어,4,단일선택 객관식,상황별 담화,2,,1.0,의사소통,상황별 담화,주제별 학습,"다음 상황을 읽고, 알맞은 응답을 고르시오.
 
 A: It's raining outside.
 B: __________",2,비가 온다는 말에 적절한 반응은 ‘우산을 가져가’라는 조언입니다.,비가 올 때 필요한 물건을 생각해 보세요.,"날씨,상황대화",dfd87881-eaed-5a90-b340-a21e6af020db,
E4-E-086,영어,4,단일선택 객관식,상황별 담화,2,,1.0,의사소통,상황별 담화,주제별 학습,"다음 대화를 읽고, B의 말로 알맞은 것을 고르시오.
 
 A: I'm hungry.
 B: __________",1,배고프다는 말에는 함께 먹자는 제안이 자연스럽습니다.,배고플 때 무엇을 하는 것이 좋을까요?,"음식,제안표현",4cd2154b-afac-556f-95db-e91a2570fa6f,
E4-E-087,영어,4,단일선택 객관식,상황별 담화,1,,1.0,의사소통,상황별 담화,주제별 학습,"다음 대화를 읽고, 알맞은 응답을 고르시오.
 
 A: How are you today?
 B: __________",2,"‘How are you?’는 안부 인사이므로 ‘I’m fine, thank you.’가 올바른 응답입니다.",인사 표현에 대한 일반적인 대답을 생각해 보세요.,"인사,응답표현",34676ade-9841-5d5c-a69b-30d36355f00e,
E4-E-088,영어,4,단일선택 객관식,상황별 담화,2,,1.0,의사소통,상황별 담화,주제별 학습,"다음 대화를 읽고, B의 말로 알맞은 것을 고르시오.
 
 A: Happy birthday!
 B: __________",2,생일 축하 인사에는 ‘고마워’라는 답이 적절합니다.,축하받았을 때 보통 어떤 말을 하나요?,"감사표현,인사대화",2c68626b-32b6-55fe-be3a-cb05ecfe800d,
E4-E-089,영어,4,단일선택 객관식,상황별 담화,3,,1.0,의사소통,상황별 담화,주제별 학습,"다음 상황에 알맞은 응답을 고르시오.
 
 A: Can you help me, please?
 B: __________",1,"도움을 요청하는 문장에는 ‘Yes, I can.’처럼 긍정적인 대답이 알맞습니다.",상대가 도움을 요청할 때 어떤 대답을 하나요?,"도움요청,의사소통기능",f76b13e0-72d5-567a-993a-36eba2a3985b,
E4-E-090,영어,4,단일선택 객관식,상황별 담화,3,,1.0,의사소통,상황별 담화,주제별 학습,"다음 대화를 읽고, 알맞은 응답을 고르시오.
 
 A: What time is it?
 B: __________",2,시간을 묻는 질문에는 ‘~시입니다’라는 표현이 적절합니다.,시계를 볼 때 하는 대답을 떠올려 보세요.,"시간,질문응답",6249317e-6028-53b6-918e-6cea9b435ea7,
E4-E-091,영어,4,단일선택 객관식,상황별 담화,3,,1.0,의사소통,상황별 담화,주제별 학습,"다음 상황을 읽고, 알맞은 말을 고르시오.
 
 A: Let's play soccer.
 B: __________",1,함께 하자는 제안에 피곤하다는 이유로 거절하는 응답이 자연스럽습니다.,함께 하자는 제안에 거절할 때 어떤 말을 하나요?,"제안,거절표현",b60f1d35-ba6e-58cd-b847-461743dcacfa,
E4-E-092,영어,4,단일선택 객관식,상황별 담화,1,,1.0,의사소통,상황별 담화,주제별 학습,"다음 대화를 읽고, 알맞은 응답을 고르시오.
 
 A: Where is the library?
 B: __________",1,장소를 묻는 질문에는 위치를 알려주는 대답이 적절합니다.,‘어디에 있나요?’라는 질문에는 어떤 정보를 주어야 하나요?,"위치,질문응답",b5f20a83-13c8-53c3-b6dd-d3b76fb932ac,
E4-E-093,영어,4,단일선택 객관식,상황별 담화,1,,1.0,의사소통,상황별 담화,주제별 학습,"다음 상황에 알맞은 응답을 고르시오.
 
 A: How's the weather today?
 B: __________",1,날씨를 묻는 질문에는 ‘비가 와요’처럼 날씨 상태를 말하는 것이 적절합니다.,‘오늘 날씨 어때?’라는 질문에는 어떤 말을 하나요?,"날씨,대화응답",01f5b841-7ec9-568b-a9cc-201a08bfa2ee,
E4-E-094,영어,4,단일선택 객관식,상황별 담화,2,,1.0,의사소통,상황별 담화,주제별 학습,"다음 대화를 읽고, 알맞은 말을 고르시오.
 
 A: Excuse me. Where is the restroom?
 B: __________",1,장소를 물을 때 ‘저기 있습니다.’라는 대답이 자연스럽습니다.,길을 안내할 때 어떤 표현을 사용하나요?,"길안내,상황대화",54333208-c86a-5fbd-8676-7b7a8b85510a,
E4-E-095,영어,4,단일선택 객관식,읽기,2,,1.0,내용 이해,읽기,주요 정보 파악하기,"다음 글을 읽고, 글의 주제가 무엇인지 고르시오.
 
 Tom loves Saturdays. He goes to the park with his dog, Max. They play catch, run together, and rest under a big tree. Tom always feels happy on Saturdays.",2,글의 내용은 토요일에 Tom이 하는 활동에 대해 설명하고 있다.,Tom이 토요일에 하는 일들을 중심으로 생각해 보세요.,"주요정보,주제파악",a0ba54c8-6820-5954-a17c-81cbad9494e6,
E4-E-096,영어,4,단일선택 객관식,읽기,2,,1.0,내용 이해,읽기,주요 정보 파악하기,"다음 글의 내용과 일치하지 않는 것을 고르시오.
 
 Jenny has a small garden. She grows flowers and vegetables. Every morning, she waters the plants and checks if they are healthy.",3,글에서는 Jenny가 아침마다 식물에 물을 준다고 했다.,‘morning’이라는 단어를 주의 깊게 보세요.,"세부정보,일치불일치",b768baaf-5666-5eb4-9e20-ba86688aefce,
E4-E-097,영어,4,단일선택 객관식,읽기,1,,1.0,내용 이해,읽기,주요 정보 파악하기,"다음 글을 읽고, Tom이 왜 피곤한지 고르시오.
 
 Tom played soccer in the morning and swam in the afternoon. In the evening, he felt very tired.",3,Tom은 축구와 수영 두 가지 운동을 했기 때문에 피곤했다.,Tom이 한 활동이 몇 개인지 생각해 보세요.,"이유파악,주요정보",2a364da7-5044-52eb-a341-f15b42d29eef,
E4-E-098,영어,4,단일선택 객관식,읽기,3,,1.0,내용 이해,읽기,주요 정보 파악하기,"다음 글의 제목으로 가장 알맞은 것을 고르시오.
 
 It’s snowing outside. Emma puts on her coat and gloves. She builds a snowman with her brother.",2,내용이 눈 오는 날에 눈사람을 만드는 활동이므로 ‘Playing in the Snow’가 알맞다.,글의 계절과 활동을 함께 생각해 보세요.,"제목찾기,핵심정보",e9e09a37-d33e-52a9-9690-f4d2f785fbae,
E4-E-099,영어,4,단일선택 객관식,읽기,3,,1.0,내용 이해,읽기,주요 정보 파악하기,"다음 글에서 언급되지 않은 것을 고르시오.
 
 Lisa went to the zoo yesterday. She saw lions, elephants, and monkeys. She took many pictures with her camera.",4,글에서는 Lisa가 점심을 먹었다는 내용이 없다.,글에 없는 정보는 무엇인지 찾아보세요.,"세부정보,읽기이해",16a17f8b-a53d-59e0-ae0d-99005187460b,
E4-E-100,영어,4,단일선택 객관식,읽기,2,,1.0,내용 이해,읽기,주요 정보 파악하기,"다음 글의 중심 내용을 고르시오.
 
 Ben likes helping people. He helps his mom cook dinner and helps his dad wash the car. He also helps his friends at school.",3,글은 Ben이 여러 상황에서 다른 사람을 돕는 것을 즐긴다는 내용을 중심으로 한다.,Ben이 반복해서 하는 행동이 무엇인지 살펴보세요.,"중심내용,주요정보",34ca4d84-9450-56fd-9ae0-339113f0220e,
E4-E-101,영어,4,단일선택 객관식,읽기,3,,1.0,내용 이해,읽기,주요 정보 파악하기,"다음 글의 주된 장소를 고르시오.
 
 Anna is reading a book in the library. She is sitting by the window. The place is quiet and full of books.",2,글에 ‘library’가 직접 언급되어 있다.,장소를 나타내는 단어를 찾아보세요.,"장소파악,세부정보",b1fd83e7-1055-594a-a7a6-7ad957b8a97b,
E4-E-102,영어,4,단일선택 객관식,읽기,2,,1.0,내용 이해,읽기,주요 정보 파악하기,"다음 글에서 Amy가 느끼는 감정을 고르시오.
 
 Amy got a present from her best friend. It was a cute puppy. Amy smiled and hugged her friend.",3,Amy가 웃고 친구를 안았다는 점에서 기쁨을 느낀다고 볼 수 있다.,Amy의 행동을 보고 감정을 유추해 보세요.,"감정이해,주요정보",01bbfbdd-4d4b-57c1-981b-2aa0af0051a5,
E4-E-103,영어,4,단일선택 객관식,읽기,3,,1.0,내용 이해,읽기,주요 정보 파악하기,"다음 글의 목적을 고르시오.
 
 Do not touch the paintings. Please keep quiet. Take pictures without flash.",1,글의 내용은 박물관에서 지켜야 할 규칙을 안내하는 것이다.,이 문구들이 어디에서 사용될지 생각해 보세요.,"목적파악,지시문이해",a57d6bd3-23a0-5a6c-bed5-ee8fc3171a1a,
M1-E-001,영어,7,단일선택 객관식,어휘,2,,1.0,단어,단어의 의미,개인-가정-학교-사회 생활,"다음 뜻에 알맞은 영어 단어를 고르시오. 
 '가정에서 잠을 잘 때 사용하는 가구'",2,"bed'는 잠을 자는 데 사용하는 가구로, '침대'를 의미한다.",‘sleep’과 관련된 가구를 떠올려 보세요.,"가정생활,어휘,뜻 맞추기",13013ab4-22dc-550f-9d9e-d02160e5c924,
M1-E-002,영어,7,단일선택 객관식,어휘,2,,1.0,단어,단어의 의미,개인-가정-학교-사회 생활,다음 중 '회의'라는 뜻을 가진 영어 단어를 고르시오.,1,meeting'은 사람들이 모여 의논하는 것을 의미하므로 '회의'의 뜻이다.,직장에서 사람들이 함께 모여 이야기할 때 사용하는 단어입니다.,"사회생활,어휘,뜻 맞추기",136c63e5-2bd5-513a-b6c6-45a9ebdf1ac9,
M1-E-003,영어,7,단일선택 객관식,어휘,1,,1.0,단어,단어의 의미,개인-가정-학교-사회 생활,다음 중 '분필'에 해당하는 영어 단어를 고르시오.,2,chalk'는 칠판에 글씨를 쓸 때 사용하는 '분필'을 뜻한다.,칠판에 글씨를 쓸 때 사용하는 하얀 막대 모양의 물건을 생각해 보세요.,"학교생활,어휘,단어 의미",de3305b8-d855-520a-8123-51410472b5e7,
M1-E-004,영어,7,단일선택 객관식,어휘,3,,2.0,단어,단어의 의미,문화와 시민의식,"다음 뜻에 알맞은 영어 단어를 고르시오. 
 '나라를 다스리는 체계나 제도'",2,"government'는 한 나라의 정치 체계를 의미하며, '정부'나 '통치 제도'를 뜻한다.",‘president’나 ‘law’와 관련 있는 단어를 떠올려 보세요.,"문화,시민의식,어휘",214e0b15-1873-51c4-9e63-e85a136c9b82,
M1-E-005,영어,7,단일선택 객관식,어휘,3,,2.0,단어,단어의 의미,문화와 시민의식,다음 중 '시민'이라는 뜻을 가진 영어 단어를 고르시오.,1,"citizen'은 한 나라의 구성원으로서 권리와 의무를 가진 사람, 즉 '시민'을 의미한다.",‘city’(도시)라는 단어와 어원이 비슷한 단어를 찾아보세요.,"시민의식,어휘,뜻 맞추기",d5c56185-9ef4-5f40-a78a-695d53ffbf49,
M1-E-006,영어,7,단일선택 객관식,어휘,3,,2.0,단어,단어의 의미,문화와 시민의식,"다음 뜻에 알맞은 영어 단어를 고르시오. 
 '전통이나 예술, 생활 방식 등을 포함하는 한 사회의 생활양식'",2,"culture'는 한 사회의 생활 방식, 예술, 전통 등을 포함하는 '문화'를 의미한다.","음식, 전통 의상, 예술 등 한 나라의 특징을 나타내는 단어를 생각해 보세요.","문화,어휘,주제별 어휘",38900631-7761-5086-800f-3f8f9e093f21,
M1-E-007,영어,7,단일선택 객관식,어휘,1,,2.0,단어,단어의 의미,일반적인 주제,"다음 뜻에 알맞은 영어 단어를 고르시오. 
 '날씨가 맑고 비가 오지 않는 상태'",4,sunny'는 해가 나고 맑은 날씨를 뜻한다.,‘sun(태양)’과 관련된 단어를 찾아보세요.,"날씨,어휘,기본 어휘",0feb8f8e-349b-5c14-89c7-8a2c80ea4185,
M1-E-008,영어,7,단일선택 객관식,어휘,2,,2.0,단어,단어의 의미,일반적인 주제,다음 중 '환경'이라는 뜻을 가진 영어 단어를 고르시오.,2,environment'는 우리가 살고 있는 주변의 자연적·사회적 조건을 의미하는 '환경'이다.,‘eco-’나 ‘green’과 관련된 개념을 떠올려 보세요.,"환경,어휘,일반 주제",9ae71289-2c72-568f-887d-333ab124f2c6,
M1-E-009,영어,7,단일선택 객관식,어휘,3,,2.0,단어,단어의 의미,일반적인 주제,"다음 뜻에 알맞은 영어 단어를 고르시오. 
 '시간을 알려 주는 기계'",1,"watch'는 손목에 차서 시간을 확인하는 기계로, '시계'를 의미한다.",손목에 차고 시간을 볼 수 있는 물건을 떠올려 보세요.,"일상생활,어휘,뜻 맞추기",573699dd-d1a0-5a75-87bb-82ad67ed9319,
M1-E-010,영어,7,단일선택 객관식,어휘,3,,1.0,단어,단어의 의미,단어의 의미 관계,다음 중 'big'과 반대 의미를 가진 단어를 고르시오.,3,"small'은 'big'의 반의어로, 크기가 작음을 나타낸다.",‘big’의 반대말은 ‘작은’을 뜻하는 단어입니다.,"의미 관계,반의어,어휘 학습",736bf546-279a-5c2d-b721-f242422acf69,
M1-E-011,영어,7,단일선택 객관식,어휘,3,,1.0,단어,단어의 의미 관계,단어의 의미 관계,다음 중 'happy'와 비슷한 의미를 가진 단어를 고르시오.,2,"glad'는 기쁘고 즐거운 상태를 나타내며, 'happy'와 의미가 비슷하다.",‘happy’와 같은 감정을 표현하는 긍정적인 단어를 찾아보세요.,"의미 관계,동의어,감정 어휘",3b3767dd-795d-58ce-be01-9233afb89647,
M1-E-012,영어,7,단일선택 객관식,어휘,3,,1.0,단어,단어의 의미 관계,단어의 의미 관계,다음 중 ‘teacher’와 의미상 관련이 가장 깊은 단어를 고르시오.,2,"teacher'는 학생을 가르치는 사람으로, 활동 장소는 'classroom(교실)'이다.",선생님이 학생들을 가르치는 장소를 떠올려 보세요.,"의미 관계,연관어,학교생활",6c111a3a-d287-5d53-84d4-22264dfc9a75,
M1-E-013,영어,7,단일선택 객관식,어휘,1,,2.0,단어,단어의 의미 관계,"파생어, 합성어, 관용어",다음 중 접두사 'un-'이 붙어 '반대 의미'를 나타내는 단어를 고르시오.,1,‘unhappy’는 ‘happy’에 ‘un-’이 붙어 ‘행복하지 않은’이라는 반대 의미를 만든 파생어이다.,‘un-’은 ‘~하지 않은’의 의미를 더하는 접두사입니다.,"파생어,접두사,의미 변화",02c61657-a70b-5b5a-bbb9-6904f7e72609,
M1-E-014,영어,7,단일선택 객관식,어휘,2,,2.0,단어,단어의 의미 관계,"파생어, 합성어, 관용어",다음 중 두 개의 단어가 합쳐져 만들어진 합성어를 고르시오.,2,‘bookstore’는 ‘book(책)’과 ‘store(가게)’가 결합된 합성어이다.,두 개의 단어가 합쳐져 하나의 새로운 의미를 만드는 단어를 찾아보세요.,"합성어,단어 구조,어휘 학습",fa1992bc-e360-512a-bbc9-eade1b700320,
M1-E-015,영어,7,단일선택 객관식,어휘,2,,2.0,단어,단어의 의미 관계,"파생어, 합성어, 관용어",다음 중 ‘손을 빌려주다’가 아니라 ‘도와주다’의 뜻으로 쓰이는 관용적 표현을 고르시오.,1,"‘give a hand’는 직역하면 ‘손을 주다’이지만, 실제로는 ‘도와주다’의 의미로 쓰이는 관용구이다.","직역과 실제 의미가 다른 표현, 즉 ‘help’와 관련된 구를 찾아보세요.","관용어,의미 확장,어휘 표현",7ac29931-b32f-5128-aae3-2ece41d72ce1,
M1-E-016,영어,7,단일선택 객관식,문법,2,,1.0,문법,문장의 구조,문장의 기본구조,다음 중 문장의 기본 구조가 '주어 + 동사'인 것을 고르시오.,1,‘The baby cried loudly.’는 주어(The baby)와 동사(cried)로 이루어진 자동사 문장 구조이다.,주어 뒤에 목적어나 보어가 없는 문장을 찾아보세요.,"문장 구조,자동사 문장",2e8b4413-78d4-5b5f-8ab0-82f2af6fe696,
M1-E-017,영어,7,단일선택 객관식,문법,2,,1.0,문법,문장의 구조,문장의 기본구조,다음 문장의 구조로 알맞은 것을 고르시오: 'My sister sent me a postcard.',3,‘sent’는 간접목적어(me)와 직접목적어(a postcard)를 취하는 동사로 S + V + IO + DO 구조이다.,동사가 두 개의 목적어를 가지고 있는지 확인해 보세요.,"문장 구조,목적어,간접목적어",818d6ff0-726c-5255-9afc-743a495c9380,
M1-E-018,영어,7,단일선택 객관식,문법,1,,1.0,문법,문장의 구조,문장의 기본구조,다음 중 ‘주어 + 동사 + 목적어 + 보어(SVOC)’ 구조인 문장을 고르시오.,2,‘They named the cat Coco.’는 목적어(the cat)와 그 목적어를 설명하는 보어(Coco)가 있는 SVOC 구조이다.,문장에서 목적어 뒤에 그 대상을 설명하거나 이름 붙이는 말이 오는지 확인해 보세요.,"문장 구조,목적보어,SVOC",35b4a4a2-1531-5a59-ac79-f6fb4939b0f1,
M1-E-019,영어,7,단일선택 객관식,문법,2,,1.0,문법,문장의 구조,문장의 형식,다음 중 1형식 문장에 해당하는 것을 고르시오.,2,‘He runs every morning.’은 주어(He)와 자동사(runs)로 이루어진 1형식 문장이다.,목적어나 보어 없이 주어와 동사만으로 완전한 뜻이 되는 문장을 찾아보세요.,"문장의 형식,1형식,자동사문",7ed9f4ff-2562-5e66-9801-c78ae41f973d,
M1-E-020,영어,7,단일선택 객관식,문법,2,,1.0,문법,문장의 구조,문장의 형식,다음 문장의 형식으로 알맞은 것을 고르시오: 'The music made me sad.',5,‘made’는 목적어(me)와 목적보어(sad)를 필요로 하므로 5형식 문장이다.,동사 뒤에 목적어와 그 목적어를 설명하는 보어가 오는지 확인해 보세요.,"문장의 형식,5형식,목적보어",4a328ffb-be17-53d3-a929-cc561eaa01a4,
M1-E-021,영어,7,단일선택 객관식,문법,3,,1.0,문법,문장의 구조,문장의 형식,다음 중 2형식 문장에 해당하는 것을 고르시오.,2,‘My father is an engineer.’는 주어(My father)와 주격보어(an engineer)가 연결동사(is)로 이어진 2형식 문장이다.,주어와 보어를 연결해주는 동사가 있는 문장을 찾아보세요.,"문장의 형식,2형식,주격보어",4d8e5f4c-c2d7-51ef-946d-ab83140c43bb,
M1-E-022,영어,7,단일선택 객관식,문법,3,,1.0,문법,문장의 구조,의문문,다음 중 일반의문문으로 올바르게 쓰인 문장을 고르시오.,3,"일반의문문은 조동사(do, does)가 주어 앞에 오므로 ‘Do you like apples?’가 올바른 문장이다.",일반의문문에서는 조동사가 주어보다 먼저 온다는 규칙을 떠올려 보세요.,"의문문,일반의문문,조동사",b4dd0bda-619e-5c89-9a04-4841e899c26f,
M1-E-023,영어,7,단일선택 객관식,문법,3,,1.0,문법,문장의 구조,의문문,다음 중 의문사 의문문(wh-question)에 해당하는 문장을 고르시오.,2,‘What do you play?’는 의문사(what)가 문두에 오는 의문사 의문문이다.,"의문사(what, where, when 등)가 문장의 맨 앞에 오는 문장을 찾아보세요.","의문문,의문사,wh-question",403b38dc-faf0-5894-8f88-d83bd88bf326,
M1-E-024,영어,7,단일선택 객관식,문법,2,,1.0,문법,문장의 구조,의문문,다음 문장의 의문문 형태로 알맞은 것을 고르시오: 'She can swim well.',3,조동사(can)가 있는 문장은 조동사를 문두로 이동시키면 의문문이 되므로 ‘Can she swim well?’이 정답이다.,조동사가 있을 때는 do나 does를 쓰지 않고 조동사를 문두로 이동시키면 됩니다.,"의문문,조동사,도치",101efcec-25d8-56f1-85fb-1fec9c70ec13,
M1-E-025,영어,7,단일선택 객관식,문법,1,,1.0,문법,문장의 구조,특수 구문,다음 중 사역동사 구문으로 올바르게 쓰인 문장을 고르시오.,2,사역동사 make는 ‘목적어 + 동사원형’ 구조를 취하므로 ‘I made him clean the room.’이 옳다.,"사역동사(make, let, have) 뒤에는 ‘to’ 없이 동사원형이 온다는 점을 기억해 보세요.","특수구문,사역동사,동사원형",37be4557-4fa3-5a2f-b06b-a1620a128e4d,
M1-E-026,영어,7,단일선택 객관식,문법,2,,1.0,문법,문장의 구조,특수 구문,다음 문장의 의미로 올바른 해석을 고르시오: 'It is difficult for me to solve this problem.',1,가주어 it 구문에서 ‘It is + 형용사 + for + 목적격 + to부정사’는 ‘~에게 ~하는 것은 ~하다’라는 의미이다.,가주어 it 뒤의 to부정사가 문장의 진짜 주어 역할을 하고 있음을 생각해 보세요.,"특수구문,가주어,to부정사",80ac449b-4aaf-52b3-9faa-94950a0241b6,
M1-E-027,영어,7,단일선택 객관식,문법,2,,1.0,문법,문장의 구조,특수 구문,다음 중 강조구문(It ~ that ...)으로 올바르게 쓰인 문장을 고르시오.,1,"강조구문은 ‘It + be동사 + 강조할 부분 + that ~’의 형태를 가지며, ‘It was he that helped me.’가 올바른 문장이다.",It ~ that 구문에서 ‘be동사 뒤에 강조할 대상’을 넣는 구조를 떠올려 보세요.,"특수구문,강조구문,It-that구문",966ab36e-ffb1-5f4a-bffe-e6159e90e845,
M1-E-028,영어,7,단일선택 객관식,문법,3,,1.0,문법,"동사, 조동사",be동사와 일반동사,다음 중 be동사를 올바르게 사용한 문장을 고르시오.,3,주어 I에는 be동사 ‘am’을 사용하므로 ‘I am hungry now.’가 올바른 문장이다.,"be동사는 주어에 따라 형태가 달라집니다. I–am, he/she/it–is, we/you/they–are를 떠올려 보세요.","be동사,주어와동사일치,기초문법",3b27149a-b110-57ae-bfd8-7845de077c67,
M1-E-029,영어,7,단일선택 객관식,문법,2,,1.0,문법,"동사, 조동사",be동사와 일반동사,다음 문장에서 일반동사를 사용해야 하는 것은 어느 것입니까?,2,‘play’는 일반동사이므로 be동사가 아닌 일반동사 문장이다.,"be동사는 상태나 존재를, 일반동사는 동작을 나타냅니다. 동작을 표현하는 문장을 찾아보세요.","일반동사,be동사비교,문장구조",51fb0ddd-65f7-51c0-a28a-4f09dddc59a0,
M1-E-030,영어,7,단일선택 객관식,문법,1,,1.0,문법,"동사, 조동사",be동사와 일반동사,"다음 문장의 빈칸에 들어갈 알맞은 말을 고르시오. 
 'He ___ very smart.'",2,주어가 3인칭 단수(He)이므로 be동사 ‘is’를 사용해야 한다.,"he, she, it 뒤에는 항상 ‘is’를 사용한다는 점을 기억하세요.","be동사,주어일치,기초문법",9e29576a-33f8-59c2-a624-0ef80d392246,
M1-E-031,영어,7,단일선택 객관식,문법,2,,1.0,문법,"동사, 조동사",감각동사,다음 중 감각동사를 올바르게 사용한 문장을 고르시오.,2,감각동사 taste는 상태를 설명하므로 보어로 형용사(delicious)를 사용해야 한다.,감각동사 뒤에는 보통 형용사가 옵니다. 부사가 아니라 형용사로 꾸며지는 문장을 찾아보세요.,"감각동사,보어,형용사",7780c1d4-5933-5959-9369-fa536fca0c66,
M1-E-032,영어,7,단일선택 객관식,문법,1,,1.0,문법,"동사, 조동사",감각동사,다음 문장에서 감각동사로 쓰인 것을 고르시오.,2,‘look’이 ‘~처럼 보이다’의 의미로 쓰여 감각동사로 사용된 문장이다.,"감각동사는 오감(see, hear, feel, smell, taste) 또는 상태 변화(look, sound 등)를 나타냅니다.","감각동사,look,보어",7bcd97b2-ae4b-5688-a27e-a9dbad4b89a0,
